xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionBlocks.thisTrial,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,auctionTrials.thisTrial,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,learningStimOnset,learningFixOnset,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goResp.rt,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,EndingSSD,key_resp_4.keys,key_resp_4.rt,expName,gender (m/f),age,frameRate,session,date,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,2,1,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,m,1,0.601541996002,2,1.46972990036,2,1,1,0,0,0.000968933105469,0.514449834824,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,1,3,0,,,,,,,,,,,,,,,,,,0.6,stop,crossblue.gif,z,1,0.684870004654,2,1.46972990036,2,2,1,0,0,0.000927209854126,0.515169143677,1.11566305161,,,,0.55,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,4,1,,,,,,,,,,,,,,,,,,-1,go,hexagonwhite.gif,m,1,0.901453971863,3,2.37118387222,3,2,1,0,0,0.000935077667236,0.51470708847,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,1,5,1,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,m,1,0.65106511116,4,3.02224898338,4,2,1,0,0,0.000964164733887,0.514909029007,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,6,1,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,m,1,0.584167957306,5,3.60641694069,5,2,1,0,0,0.000954866409302,0.515347957611,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,1,7,0,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,z,1,0.684606790543,6,4.29102373123,6,2,1,0,0,0.000926971435547,0.515398979187,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,8,1,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,m,1,0.751284122467,7,5.0423078537,7,2,1,0,0,0.000941038131714,0.514672040939,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,1,9,1,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,m,1,0.601135015488,8,5.64344286919,8,2,1,0,0,0.000927209854126,0.515066146851,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,10,1,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,m,1,0.7515001297,9,6.39494299889,9,2,1,0,0,0.000930070877075,0.515197992325,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,1,11,0,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,z,1,0.634405136108,10,7.02934813499,10,2,1,0,0,0.000926971435547,0.515124082565,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,12,1,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,m,1,0.667794942856,11,7.69714307785,11,2,1,0,0,0.000972032546997,0.515048980713,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,1,13,1,,,,,,,,,,,,,,,,,,0.7,stop,hexagonwhite.gif,None,0,,11,7.69714307785,11,3,2,0,0,0.000933885574341,0.515232801437,1.21569991112,,,,0.75,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,14,0,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,z,1,0.734895944595,12,8.43203902245,12,3,2,0,0,0.000931024551392,0.514631986618,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,1,15,0,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,None,0,,13,8.43203902245,12,3,2,1,0,0.00102305412292,0.515204191208,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,16,0,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,z,1,0.600841999054,14,9.0328810215,13,3,2,1,0,0.00106191635132,0.515328884125,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,1,17,0,,,,,,,,,,,,,,,,,,0.55,stop,diamondmagenta.gif,None,0,,14,9.0328810215,13,4,3,1,0,0.000931024551392,0.515408992767,1.06584692001,,,,0.6,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,18,0,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,z,1,0.71741104126,15,9.75029206276,14,4,3,1,0,0.000969886779785,0.515054941177,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,1,19,0,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,z,1,0.701537847519,16,10.4518299103,15,4,3,1,0,0.000925064086914,0.515094041824,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,20,0,,,,,,,,,,,,,,,,,,0.6,stop,squarecyan.gif,None,0,,16,10.4518299103,15,5,4,1,0,0.00091814994812,0.514907121658,1.11544895172,,,,0.65,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,1,21,0,,,,,,,,,,,,,,,,,,0.65,stop,hexagonwhite.gif,None,0,,16,10.4518299103,15,6,5,1,0,0.000931978225708,0.515010118484,1.16527318954,,,,0.7,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,22,1,,,,,,,,,,,,,,,,,,0.75,stop,hexagonwhite.gif,m,1,0.951961040497,16,10.4518299103,15,7,5,1,0,0.000931024551392,0.514744997025,1.2660779953,,,,0.7,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,1,23,0,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,z,1,0.750699043274,17,11.2025289536,16,7,5,1,0,0.00092887878418,0.515299797058,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,24,0,,,,,,,,,,,,,,,,,,0.7,stop,hexagonwhite.gif,None,0,,17,11.2025289536,16,8,6,1,0,0.000957012176514,0.514480829239,1.21587085724,,,,0.75,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,1,25,1,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,m,1,0.818566083908,18,12.0210950375,17,8,6,1,0,0.000928163528442,0.514949083328,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,26,0,,,,,,,,,,,,,,,,,,0.75,stop,hexagonwhite.gif,z,1,0.934559822083,18,12.0210950375,17,9,6,1,0,0.000932931900024,0.515085935593,1.26564097404,,,,0.7,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,1,27,0,,,,,,,,,,,,,,,,,,0.7,stop,squarecyan.gif,None,0,,18,12.0210950375,17,10,7,1,0,0.00092601776123,0.514898061752,1.21572494507,,,,0.75,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,28,1,,,,,,,,,,,,,,,,,,0.7,stop,diamondmagenta.gif,None,0,,18,12.0210950375,17,11,8,1,0,0.000961065292358,0.514976978302,1.21558094025,,,,0.75,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,1,29,0,,,,,,,,,,,,,,,,,,0.75,stop,squarecyan.gif,None,0,,18,12.0210950375,17,12,9,1,0,0.000921010971069,0.514578104019,1.26555013657,,,,0.8,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,30,1,,,,,,,,,,,,,,,,,,0.75,stop,diamondmagenta.gif,None,0,,18,12.0210950375,17,13,10,1,0,0.000926971435547,0.514626026154,1.26557707787,,,,0.8,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,1,31,1,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,m,1,0.784760951996,19,12.8058559895,18,13,10,1,0,0.00093412399292,0.514701128006,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,32,1,,,,,,,,,,,,,,,,,,-1,go,hexagonwhite.gif,None,0,,20,12.8058559895,18,13,10,2,0,0.000936031341553,0.51523399353,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,1,33,0,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,z,1,0.483417987823,21,13.2892739773,19,13,10,2,0,0.000935077667236,0.515601873398,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,34,1,,,,,,,,,,,,,,,,,,0.8,stop,squarecyan.gif,None,0,,21,13.2892739773,19,14,11,2,0,0.000949859619141,0.514533996582,1.31604099274,,,,0.85,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,1,35,0,,,,,,,,,,,,,,,,,,0.8,stop,crossblue.gif,None,0,,21,13.2892739773,19,15,12,2,0,0.000933885574341,0.515007972717,1.3156478405,,,,0.85,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.67913103104,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,m,1,0.650902032852,1,0.650902032852,1,0,0,0,0,0.000861883163452,0.511128902435,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,0,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,z,1,0.567322015762,2,1.21822404861,2,0,0,0,0,0.000923156738281,0.514892101288,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,2,0,,,,,,,,,,,,,,,,,,0.85,stop,squarecyan.gif,None,0,,2,1.21822404861,2,1,1,0,0,0.00126600265503,0.514944076538,1.36606788635,,,,0.9,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,1,3,1,,,,,,,,,,,,,,,,,,0.85,stop,crossblue.gif,m,1,0.834442138672,2,1.21822404861,2,2,1,0,0,0.000922203063965,0.515326023102,1.36585116386,,,,0.8,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,4,0,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,z,1,0.617697000504,3,1.83592104912,3,2,1,0,0,0.000931024551392,0.514827013016,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,1,5,1,,,,,,,,,,,,,,,,,,0.8,stop,hexagonwhite.gif,None,0,,3,1.83592104912,3,3,2,0,0,0.00097393989563,0.51518702507,1.31603884697,,,,0.85,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,6,0,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,z,1,0.767929077148,4,2.60385012627,4,3,2,0,0,0.000929117202759,0.515084981918,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,1,7,0,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,z,1,0.801175117493,5,3.40502524376,5,3,2,0,0,0.000960826873779,0.515533924103,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,8,1,,,,,,,,,,,,,,,,,,-1,go,squarecyan.gif,None,0,,6,3.40502524376,5,3,2,1,0,0.00095009803772,0.514665126801,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,1,9,0,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,z,1,0.567409038544,7,3.9724342823,6,3,2,1,0,0.000946998596191,0.515242099762,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,10,1,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,m,1,0.55114197731,8,4.52357625961,7,3,2,1,0,0.00092887878418,0.515027046204,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,1,11,1,,,,,,,,,,,,,,,,,,0.85,stop,diamondmagenta.gif,None,0,,8,4.52357625961,7,4,3,1,0,0.00093412399292,0.515110969543,1.36615204811,,,,0.9,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,12,0,,,,,,,,,,,,,,,,,,0.9,stop,crossblue.gif,None,0,,8,4.52357625961,7,5,4,1,0,0.000925064086914,0.515094995499,1.41626691818,,,,0.95,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,1,13,0,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,z,1,0.601271867752,9,5.12484812737,8,5,4,1,0,0.000962972640991,0.515263080597,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,14,1,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,m,1,0.534248113632,10,5.659096241,9,5,4,1,0,0.000924110412598,0.515207052231,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,1,15,0,,,,,,,,,,,,,,,,,,0.95,stop,squarecyan.gif,None,0,,10,5.659096241,9,6,5,1,0,0.000936031341553,0.515273094177,1.4659409523,,,,1.0,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,16,0,,,,,,,,,,,,,,,,,,1.0,stop,diamondmagenta.gif,None,0,,10,5.659096241,9,7,6,1,0,0.000923156738281,0.514900922775,1.51595807076,,,,1.05,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,1,17,1,,,,,,,,,,,,,,,,,,0.9,stop,hexagonwhite.gif,None,0,,10,5.659096241,9,8,7,1,0,0.000933170318604,0.514932155609,1.4155151844,,,,0.95,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,18,0,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,z,1,0.501124858856,11,6.16022109985,10,8,7,1,0,0.000916004180908,0.514844179153,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,1,19,0,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,z,1,0.517318964005,12,6.67754006386,11,8,7,1,0,0.000936985015869,0.514981985092,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,20,1,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,m,1,0.43416595459,13,7.11170601845,12,8,7,1,0,0.000956058502197,0.514688968658,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,1,21,0,,,,,,,,,,,,,,,,,,1.05,stop,hexagonwhite.gif,None,0,,13,7.11170601845,12,9,8,1,0,0.000934839248657,0.515113830566,1.56628489494,,,,1.1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,22,0,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,z,1,0.584422111511,14,7.69612812996,13,9,8,1,0,0.00106596946716,0.514898061752,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,1,23,1,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,m,1,0.734073877335,15,8.43020200729,14,9,8,1,0,0.00092601776123,0.515512943268,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,24,1,,,,,,,,,,,,,,,,,,-1,go,triangleyellow.gif,None,0,,16,8.43020200729,14,9,8,2,0,0.000921964645386,0.515422821045,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,1,25,0,,,,,,,,,,,,,,,,,,-1,go,squarecyan.gif,None,0,,17,8.43020200729,14,9,8,3,0,0.000931024551392,0.515295982361,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,26,1,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,m,1,0.567749023438,18,8.99795103073,15,9,8,3,0,0.000925064086914,0.515038967133,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,1,27,1,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,m,1,0.484009981155,19,9.48196101189,16,9,8,3,0,0.000927925109863,0.515208959579,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,28,0,,,,,,,,,,,,,,,,,,1.1,stop,crossblue.gif,z,1,0.71798992157,19,9.48196101189,16,10,8,3,0,0.000926971435547,0.51483297348,1.61613917351,,,,1.05,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,1,29,0,,,,,,,,,,,,,,,,,,-1,go,diamondmagenta.gif,None,0,,20,9.48196101189,16,10,8,4,0,0.000926971435547,0.515030860901,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,30,0,,,,,,,,,,,,,,,,,,1.05,stop,crossblue.gif,None,0,,20,9.48196101189,16,11,9,4,0,0.000930786132812,0.515210866928,1.56597399712,,,,1.1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,1,31,1,,,,,,,,,,,,,,,,,,0.95,stop,crossblue.gif,None,0,,20,9.48196101189,16,12,10,4,0,0.000930070877075,0.515516042709,1.46622395515,,,,1.0,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,32,1,,,,,,,,,,,,,,,,,,1.0,stop,diamondmagenta.gif,None,0,,20,9.48196101189,16,13,11,4,0,0.000922918319702,0.515082120895,1.51577711105,,,,1.05,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,1,33,1,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,m,1,0.767683029175,21,10.2496440411,17,13,11,4,0,0.00104379653931,0.514690876007,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,34,1,,,,,,,,,,,,,,,,,,1.05,stop,crossblue.gif,None,0,,21,10.2496440411,17,14,12,4,0,0.000925064086914,0.515305995941,1.56621789932,,,,1.1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,1,35,1,,,,,,,,,,,,,,,,,,-1,go,squarecyan.gif,None,0,,22,10.2496440411,17,14,12,5,0,0.000940084457397,0.514808177948,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.28777503967,,,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,1,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,m,1,0.451055049896,1,0.451055049896,1,0,0,0,0,0.000865936279297,0.511012077332,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,1,1,0,,,,,,,,,,,,,,,,,,-1,go,circlegray.gif,z,1,0.567368984222,2,1.01842403412,2,0,0,0,0,0.00106620788574,0.515070199966,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,2,1,,,,,,,,,,,,,,,,,,-1,go,invertedtrianglegreen.gif,m,1,0.434031009674,3,1.45245504379,3,0,0,0,0,0.00123190879822,0.515168905258,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,1,3,1,,,,,,,,,,,,,,,,,,1.1,stop,squarecyan.gif,m,1,0.467617034912,3,1.45245504379,3,1,0,0,0,0.000920057296753,0.51522898674,1.61634802818,,,,1.05,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,4,1,,,,,,,,,,,,,,,,,,-1,go,lineorange.gif,m,1,0.584681034088,4,2.03713607788,4,1,0,0,0,0.000944852828979,0.514978885651,,,,,-1,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,1,5,0,,,,,,,,,,,,,,,,,,1.1,stop,diamondmagenta.gif,None,0,,4,2.03713607788,4,2,1,0,0,0.000921964645386,0.515715122223,1.61645317078,,,,1.15,,,LearningTask,,,59.9366095543,1,2015_May_26_1118,1,
