xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Blocks.thisTrial,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,ok1.keys,ok1.rt,StartTrialTimeStamp,resp.keys,resp.corr,resp.rt,key_resp_8.keys,learningStimOnset,learningFixOnset,EndTrialTimeStamp,,,,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,expName,gender (m/f),age,frameRate,session,date,participant
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,1,69,2,1,0,1,0,None,,,663.735122,None,0,,None,0.516091108,0.001029968,666.7369871,3.00248909,3.001865149,0.000623941,,,,,,,,,,,,,,,,,,,,,0.41,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,1,69,2,2,0,2,0,None,,,666.7374949,None,0,,None,0.516254902,0.001013041,669.739727,3.002739906,3.002232074,0.000507832,,,,,,,,,,,,,,,,,,,,,0.71,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,1,69,2,3,0,3,0,None,,,669.7402451,None,0,,None,0.516192913,0.001006842,672.741972,3.00224495,3.001726866,0.000518084,,,,,,,,,,,,,,,,,,,,,0.26,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,1,69,2,4,0,4,0,None,,,672.7425129,None,0,,None,0.51614213,0.001008034,675.744359,3.002387046,3.001846075,0.000540971,,,,,,,,,,,,,,,,,,,,,0.31,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,2,70,0,0,0,0,0,None,,,676.538399,None,0,,None,0.506504059,0.001028061,679.5306971,3.786338091,2.992298126,0.794039965,,,,,,,,,,,,,,,,,,,,,0.81,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,2,70,0,1,0,1,0,None,,,679.5312171,None,0,,None,0.516150951,0.000957966,682.532804,3.002106905,3.001586914,0.000519991,,,,,,,,,,,,,,,,,,,,,1,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,2,70,0,2,0,2,0,None,,,682.53336,None,0,,None,0.516036034,0.00097084,685.535248,3.002444029,3.001888037,0.000555992,,,,,,,,,,,,,,,,,,,,,0.81,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,2,70,0,3,0,3,0,None,,,685.5357461,None,0,,None,0.516273975,0.000916004,688.5379691,3.002721071,3.002223014,0.000498057,,,,,,,,,,,,,,,,,,,,,0.83,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,2,70,0,4,0,4,0,None,,,688.5385189,None,0,,None,0.515913963,0.000975847,691.5402269,3.002257824,3.00170803,0.000549794,,,,,,,,,,,,,,,,,,,,,0.93,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,2,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,3,71,1,0,0,0,0,None,,,692.3262851,None,0,,None,0.51499486,0.000941038,695.3269281,3.786701203,3.000643015,0.786058188,,,,,,,,,,,,,,,,,,,,,0.8,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,3,71,1,1,0,1,0,None,,,695.3274419,None,0,,None,0.516670227,0.000994205,698.32899,3.002061844,3.001548052,0.000513792,,,,,,,,,,,,,,,,,,,,,0.81,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,3,71,1,2,0,2,0,None,,,698.329505,None,0,,None,0.516523838,0.000934839,701.33166,3.002670049,3.002155065,0.000514984,,,,,,,,,,,,,,,,,,,,,0.85,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,3,71,1,3,0,3,0,None,,,701.3321691,None,0,,None,0.516195059,0.000956059,704.3339791,3.002319098,3.001810074,0.000509024,,,,,,,,,,,,,,,,,,,,,0.84,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,3,71,1,4,0,4,0,None,,,704.334475,None,0,,None,0.516337156,0.000936031,707.33606,3.002080917,3.001585007,0.00049591,,,,,,,,,,,,,,,,,,,,,1,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,0,72,1,0,0,0,0,None,,,708.1441891,None,0,,None,0.509245157,0.001037121,711.139195,3.803134918,2.995005846,0.808129072,,,,,,,,,,,,,,,,,,,,,0.38,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,0,72,1,1,0,1,0,None,,,711.1397619,None,0,,None,0.516045094,0.001019955,714.141613,3.002418042,3.001851082,0.00056696,,,,,,,,,,,,,,,,,,,,,0.74,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,0,72,1,2,0,2,0,None,,,714.1421411,None,0,,None,0.516190052,0.000966072,717.1441259,3.002512931,3.001984834,0.000528097,,,,,,,,,,,,,,,,,,,,,0.3,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,0,72,1,3,0,3,0,None,,,717.1446719,None,0,,None,0.516257048,0.000999928,720.1467421,3.002616167,3.002070188,0.000545979,,,,,,,,,,,,,,,,,,,,,0.38,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,0,72,1,4,0,4,0,None,,,720.1472671,None,0,,None,0.516396999,0.000931025,723.1492441,3.002501965,3.001976967,0.000524998,,,,,,,,,,,,,,,,,,,,,0.41,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,1,73,2,0,0,0,0,None,,,723.9117191,None,0,,None,0.504453182,0.000982046,726.9021699,3.752925873,2.990450859,0.762475014,,,,,,,,,,,,,,,,,,,,,0.93,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,1,73,2,1,0,1,0,None,,,726.902817,None,0,,None,0.515822887,0.001142025,729.904778,3.002608061,3.001960993,0.000647068,,,,,,,,,,,,,,,,,,,,,1.22,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,1,73,2,2,0,2,0,None,,,729.905601,None,0,,None,0.515495062,0.001070023,732.9066041,3.001826048,3.001003027,0.000823021,,,,,,,,,,,,,,,,,,,,,1.18,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,1,73,2,3,0,3,0,None,,,732.9071741,None,0,,None,0.515974045,0.00108695,735.9090431,3.002439022,3.001868964,0.000570058,,,,,,,,,,,,,,,,,,,,,1.16,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,1,73,2,4,0,4,0,None,,,735.9095671,None,0,,None,0.516223907,0.000967026,738.9116201,3.002577066,3.002053022,0.000524044,,,,,,,,,,,,,,,,,,,,,1.15,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,2,74,3,0,0,0,0,None,,,739.725204,None,0,,None,0.503731012,0.001349926,742.7147419,3.803121805,2.989537954,0.813583851,,,,,,,,,,,,,,,,,,,,,2.06,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,2,74,3,1,0,1,0,None,,,742.715301,None,0,,None,0.516385078,0.001008987,745.7174389,3.002696991,3.002137899,0.000559092,,,,,,,,,,,,,,,,,,,,,1.84,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,2,74,3,2,0,2,0,None,,,745.717943,None,0,,None,0.50002408,0.000980139,748.719553,3.002114058,3.001610041,0.000504017,,,,,,,,,,,,,,,,,,,,,1.76,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,2,74,3,3,0,3,0,None,,,748.7200489,None,0,,None,0.516288042,0.000933886,751.7220271,3.002474069,3.001978159,0.00049591,,,,,,,,,,,,,,,,,,,,,2.06,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,2,74,3,4,0,4,0,None,,,751.72258,None,0,,None,0.516103983,0.001127005,754.7244389,3.002411843,3.00185895,0.000552893,,,,,,,,,,,,,,,,,,,,,1.83,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,2,74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,3,75,0,0,0,0,0,None,,,755.5111051,None,0,,None,0.513903856,0.00096488,758.510453,3.78601408,2.999347925,0.786666155,,,,,,,,,,,,,,,,,,,,,0.74,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,3,75,0,1,0,1,0,None,,,758.51104,None,0,,None,0.51602006,0.000993013,761.51284,3.002387047,3.001800061,0.000586986,,,,,,,,,,,,,,,,,,,,,0.64,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,3,75,0,2,0,2,0,None,,,761.5133591,None,0,,None,0.516223907,0.000963926,764.5154531,3.002613067,3.00209403,0.000519037,,,,,,,,,,,,,,,,,,,,,0.73,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,3,75,0,3,0,3,0,None,,,764.515964,None,0,,None,0.516224861,0.000947952,767.51789,3.002436877,3.001925946,0.000510931,,,,,,,,,,,,,,,,,,,,,0.63,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,3,75,0,4,0,4,0,None,,,767.518487,None,0,,None,0.516222954,0.001072884,770.520638,3.002748012,3.002151012,0.000597,,,,,,,,,,,,,,,,,,,,,0.44,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,18,3,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,0,76,0,0,0,0,0,None,,,771.3484371,None,0,,None,0.506772041,0.00090909,774.3402071,3.819569111,2.991770029,0.827799082,,,,,,,,,,,,,,,,,,,,,4,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,0,76,0,1,0,1,0,None,,,774.3406949,None,0,,None,0.516422033,0.000939131,777.3425469,3.00233984,3.001852036,0.000487804,,,,,,,,,,,,,,,,,,,,,3.8,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,0,76,0,2,0,2,0,None,,,777.3430631,None,0,,None,0.516229868,0.001003027,780.3450301,3.002483129,3.001966953,0.000516176,,,,,,,,,,,,,,,,,,,,,3.76,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,0,76,0,3,0,3,0,None,,,780.3456271,None,0,,None,0.516124964,0.00112009,783.3470299,3.001999855,3.001402855,0.000597,,,,,,,,,,,,,,,,,,,,,3.97,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,0,76,0,4,0,4,0,None,,,783.347553,None,0,,None,0.516162157,0.001005173,786.3496361,3.002606154,3.002083063,0.000523091,,,,,,,,,,,,,,,,,,,,,4.13,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,1,77,2,0,0,0,0,None,,,787.1506259,None,0,,None,0.516706944,0.000888109,790.152734,3.803097963,3.002108097,0.800989866,,,,,,,,,,,,,,,,,,,,,0.39,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,1,77,2,1,0,1,0,None,,,790.1532221,None,0,,None,0.516269922,0.000916004,793.1552131,3.002479077,3.001991034,0.000488043,,,,,,,,,,,,,,,,,,,,,0.27,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,1,77,2,2,0,2,0,None,,,793.1557159,None,0,,None,0.516505957,0.000968933,796.158016,3.002802848,3.002300024,0.000502824,,,,,,,,,,,,,,,,,,,,,0.49,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,1,77,2,3,0,3,0,None,,,796.158529,None,0,,None,0.512100935,0.001021862,799.1600721,3.002056122,3.001543045,0.000513077,,,,,,,,,,,,,,,,,,,,,0.36,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,1,77,2,4,0,4,0,None,,,799.160558,None,0,,None,0.516261101,0.000946999,802.1624429,3.002370835,3.001884938,0.000485897,,,,,,,,,,,,,,,,,,,,,0.57,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,2,78,1,0,0,0,0,None,,,803.004714,None,0,,None,0.508341074,0.000999212,805.9989131,3.836470127,2.994199038,0.842271089,,,,,,,,,,,,,,,,,,,,,3.76,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,2,78,1,1,0,1,0,None,,,805.999383,None,0,,None,0.516202927,0.000937939,809.0010149,3.002101898,3.001631975,0.000469923,,,,,,,,,,,,,,,,,,,,,3.96,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,2,78,1,2,0,2,0,None,,,809.0014911,None,0,,None,0.516149998,0.001003981,812.0034311,3.002416134,3.001940012,0.000476122,,,,,,,,,,,,,,,,,,,,,4.23,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,2,78,1,3,0,3,0,None,,,812.003931,None,0,,None,0.516534805,0.000978947,815.0060241,3.00259304,3.002093076,0.000499964,,,,,,,,,,,,,,,,,,,,,3.82,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,2,78,1,4,0,4,0,None,,,815.0066431,None,0,,None,0.515985966,0.001091957,818.008534,3.002509833,3.001890898,0.000618935,,,,,,,,,,,,,,,,,,,,,3.8,LearningTask,,,59.9563154,3,2015_May_29_1129,10
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,2,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,3,79,2,0,0,0,0,None,,,818.8211281,None,0,,None,0.505092144,0.000949144,821.8117311,3.803197145,2.99060297,0.812594175,,,,,,,,,,,,,,,,,,,,,0.73,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,3,79,2,1,0,1,0,None,,,821.8122261,None,0,,None,0.516121149,0.000950098,824.814014,3.002282858,3.001787901,0.000494957,,,,,,,,,,,,,,,,,,,,,0.34,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,3,79,2,2,0,2,0,None,,,824.8145361,None,0,,None,0.516204119,0.000985146,827.816411,3.00239706,3.001874923,0.000522137,,,,,,,,,,,,,,,,,,,,,0.4,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,3,79,2,3,0,3,0,None,,,827.816896,None,0,,None,0.516200066,0.000972033,830.8189659,3.002554894,3.00206995,0.000484944,,,,,,,,,,,,,,,,,,,,,0.35,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,3,79,2,4,0,4,0,None,,,830.81949,None,0,,None,0.516009092,0.000966072,833.8208599,3.001893997,3.001369953,0.000524044,,,,,,,,,,,,,,,,,,,,,0.63,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,19,3,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.9563154,3,2015_May_29_1129,10
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,None,20,0,80,2,0,0,0,0,None,,,834.6900589,None,0,,None,0.514775038,0.000908136,837.69068,3.869820118,3.00062108,0.869199038,,,,,,,,,,,,,,,,,,,,,2.24,LearningTask,,,59.9563154,3,2015_May_29_1129,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
