xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopBlocks.thisTrial,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,ok1.keys,ok1.rt,StartTrialTimeStamp,resp.keys,resp.corr,resp.rt,learningStimOnset,learningFixOnset,EndTrialTimeStamp,beginningSSD,trialType,goStim,goResp.keys,goResp.corr,goTrailCountOutput,goCumRTOutput,goRTCountOutput,stopTrialCountOutput,stopSuccessCountOutput,omissionCountOutput,commissionCountOutput,fixStopOnset,goStimOnset,stopSignalOnset,goResp.rt,key_resp_3.keys,key_resp_3.rt,computedRewardOutput,key_resp_7.keys,key_resp_7.rt,EndingSSD,expName,gender (m/f),age,frameRate,session,date,participant,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,4,0,4,0,None,,,,,,,,,,,,1139.96417618,None,0,,0.51501083374,0.00174689292908,1142.96345115,,,,,,,,,,,,,,,,,,,4.17,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,0,0,0,0,None,,,,,,,,,,,,1143.56841111,None,0,,0.511525154114,0.000960111618042,1146.56414819,,,,,,,,,,,,,,,,,,,2.2,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,1,0,1,0,None,,,,,,,,,,,,1146.56515813,None,0,,0.515052080154,0.00152802467346,1149.56449819,,,,,,,,,,,,,,,,,,,1.84,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,2,0,2,0,None,,,,,,,,,,,,1149.56519818,None,0,,0.515630960464,0.00128507614136,1152.564641,,,,,,,,,,,,,,,,,,,1.99,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,3,0,3,0,None,,,,,,,,,,,,1152.56563807,None,0,,0.515275001526,0.00150585174561,1155.56529212,,,,,,,,,,,,,,,,,,,2.15,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,4,0,4,0,None,,,,,,,,,,,,1155.56628799,None,0,,0.514949083328,0.00150918960571,1158.56570101,,,,,,,,,,,,,,,,,,,1.98,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,0,0,0,0,None,,,,,,,,,,,,1159.27949214,None,0,,0.502294063568,0.00108814239502,1162.28302598,,,,,,,,,,,,,,,,,,,0.8,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,1,0,1,0,None,,,,,,,,,,,,1162.28372216,None,0,,0.515192985535,0.000988006591797,1165.2830441,,,,,,,,,,,,,,,,,,,0.9,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,2,0,2,0,None,,,,,,,,,,,,1165.28360915,None,0,,0.516018152237,0.000955104827881,1168.283566,,,,,,,,,,,,,,,,,,,1.11,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,3,0,3,0,None,,,,,,,,,,,,1168.28408718,None,0,,0.515896081924,0.000896215438843,1171.28402901,,,,,,,,,,,,,,,,,,,0.83,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,4,0,4,0,None,,,,,,,,,,,,1171.2846911,None,0,,0.515670061111,0.00116801261902,1174.2846241,,,,,,,,,,,,,,,,,,,1.14,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,0,0,0,0,None,,,,,,,,,,,,1174.90683007,None,0,,0.510618925095,0.00134086608887,1177.90165114,,,,,,,,,,,,,,,,,,,1.81,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,1,0,1,0,None,,,,,,,,,,,,1177.90247416,None,0,,0.515355110168,0.00130796432495,1180.90208197,,,,,,,,,,,,,,,,,,,2.1,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,2,0,2,0,None,,,,,,,,,,,,1180.90312219,None,0,,0.515144109726,0.00162696838379,1183.90250802,,,,,,,,,,,,,,,,,,,1.84,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,3,0,3,0,None,,,,,,,,,,,,1183.90320301,q,0,0.601072072983,0.515539884567,0.00123190879822,1186.90292215,,,,,,,,,,,,,,,,,,,2.25,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,4,0,4,0,None,,,,,,,,,,,,1186.90393114,w,1,0.484030008316,0.515173912048,0.00160384178162,1189.90343499,,,,,,,,,,,,,,,,,,,2.14,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,3,0,0,0,0,None,,,,,,,,,,,,1190.55863118,a,1,0.550873994827,0.511192083359,0.00128102302551,1193.55416918,,,,,,,,,,,,,,,,,,,0.6,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,0,0,0,0,None,,,,,,,,,,,,1194.19035196,a,0,0.750931978226,0.513401985168,0.000919103622437,1197.187778,,,,,,,,,,,,,,,,,,,0.89,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,1,0,1,0,None,,,,,,,,,,,,1197.18877411,None,0,,0.51516699791,0.00156998634338,1200.1882031,,,,,,,,,,,,,,,,,,,1.16,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,2,0,2,0,None,,,,,,,,,,,,1200.18940711,None,0,,0.514758110046,0.00163698196411,1203.188761,,,,,,,,,,,,,,,,,,,0.79,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,3,0,3,0,None,,,,,,,,,,,,1203.18948317,None,0,,0.515240192413,0.00122117996216,1206.18899298,,,,,,,,,,,,,,,,,,,0.96,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,4,0,4,0,None,,,,,,,,,,,,1206.19002008,None,0,,0.51518702507,0.00178813934326,1209.18962598,,,,,,,,,,,,,,,,,,,0.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,0,0,0,0,None,,,,,,,,,,,,1209.87607408,None,0,,0.513154983521,0.00153708457947,1212.87338114,,,,,,,,,,,,,,,,,,,4.07,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,1,0,1,0,None,,,,,,,,,,,,1212.874084,None,0,,0.51566696167,0.00127387046814,1215.87390113,,,,,,,,,,,,,,,,,,,3.83,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,2,0,2,0,None,,,,,,,,,,,,1215.87460303,None,0,,0.515424966812,0.0012538433075,1218.87429714,,,,,,,,,,,,,,,,,,,3.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,3,0,3,0,None,,,,,,,,,,,,1218.87483096,None,0,,0.515694856644,0.00101590156555,1221.87446809,,,,,,,,,,,,,,,,,,,4.24,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,4,0,4,0,None,,,,,,,,,,,,1221.87522006,None,0,,0.515435934067,0.00224685668945,1224.87495518,,,,,,,,,,,,,,,,,,,3.79,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,0,0,0,0,None,,,,,,,,,,,,1225.55513906,None,0,,0.502950906754,0.00142693519592,1228.55907202,,,,,,,,,,,,,,,,,,,4.11,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,1,0,1,0,None,,,,,,,,,,,,1228.56013799,None,0,,0.51495885849,0.00181484222412,1231.559268,,,,,,,,,,,,,,,,,,,4.06,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,2,0,2,0,None,,,,,,,,,,,,1231.56027007,None,0,,0.515345811844,0.00175189971924,1234.55986404,,,,,,,,,,,,,,,,,,,4.16,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,3,0,3,0,None,,,,,,,,,,,,1234.56086612,None,0,,0.515022039413,0.00139713287354,1237.56030416,,,,,,,,,,,,,,,,,,,4.08,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,4,0,4,0,None,,,,,,,,,,,,1237.56130719,None,0,,0.514924049377,0.00131702423096,1240.56068397,,,,,,,,,,,,,,,,,,,4.22,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,1,0,0,0,0,None,,,,,,,,,,,,1241.24875712,None,0,,0.511649131775,0.000946998596191,1244.24447608,,,,,,,,,,,,,,,,,,,4.03,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,1,1,0,1,0,None,,,,,,,,,,,,1244.24551606,None,0,,0.515023946762,0.00183486938477,1247.24504209,,,,,,,,,,,,,,,,,,,4.1,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,1,2,0,2,0,None,,,,,,,,,,,,1247.24605012,None,0,,0.514851808548,0.00124788284302,1250.24551916,,,,,,,,,,,,,,,,,,,3.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,1,3,0,3,0,None,,,,,,,,,,,,1250.24654007,None,0,,0.514892101288,0.0014181137085,1253.24600911,,,,,,,,,,,,,,,,,,,4.22,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,1,4,0,4,0,None,,,,,,,,,,,,1253.24701214,None,0,,0.514842033386,0.00174784660339,1256.2464242,,,,,,,,,,,,,,,,,,,3.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,0,0,0,0,0,None,,,,,,,,,,,,1256.90075707,None,0,,0.511986017227,0.0012640953064,1259.89677715,,,,,,,,,,,,,,,,,,,1.85,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,0,1,0,1,0,None,,,,,,,,,,,,1259.89763713,None,0,,0.515428066254,0.0012149810791,1262.89707303,,,,,,,,,,,,,,,,,,,1.88,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,0,2,0,2,0,None,,,,,,,,,,,,1262.8980751,None,0,,0.515128135681,0.00167202949524,1265.89764118,,,,,,,,,,,,,,,,,,,2.04,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,0,3,0,3,0,None,,,,,,,,,,,,1265.89833617,None,0,,0.51540017128,0.00137400627136,1268.89791203,,,,,,,,,,,,,,,,,,,1.82,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,0,4,0,4,0,None,,,,,,,,,,,,1268.89893699,None,0,,0.514937162399,0.00166797637939,1271.89832711,,,,,,,,,,,,,,,,,,,1.92,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,0,0,0,0,None,,,,,,,,,,,,1272.5787282,None,0,,0.502782821655,0.000959873199463,1275.58222914,,,,,,,,,,,,,,,,,,,2.24,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,1,0,1,0,None,,,,,,,,,,,,1275.58321905,None,0,,0.515138864517,0.00188493728638,1278.58280301,,,,,,,,,,,,,,,,,,,1.82,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,2,0,2,0,None,,,,,,,,,,,,1278.58349609,None,0,,0.515433073044,0.00125193595886,1281.58295703,,,,,,,,,,,,,,,,,,,2.09,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,3,0,3,0,None,,,,,,,,,,,,1281.58364916,None,0,,0.51565694809,0.0013439655304,1284.583534,,,,,,,,,,,,,,,,,,,1.87,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,4,0,4,0,None,,,,,,,,,,,,1284.58423305,None,0,,0.515537977219,0.00130105018616,1287.58399916,,,,,,,,,,,,,,,,,,,1.83,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,0,0,0,0,None,,,,,,,,,,,,1288.29126906,None,0,,0.508973121643,0.00094199180603,1291.28463697,,,,,,,,,,,,,,,,,,,4.02,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,1,0,1,0,None,,,,,,,,,,,,1291.28571606,None,0,,0.514940977097,0.00129508972168,1294.28499913,,,,,,,,,,,,,,,,,,,4.0,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,2,0,2,0,None,,,,,,,,,,,,1294.286057,None,0,,0.51478099823,0.00176906585693,1297.28520203,,,,,,,,,,,,,,,,,,,3.76,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,3,0,3,0,None,,,,,,,,,,,,1297.28586698,None,0,,0.515702962875,0.00112795829773,1300.28586006,,,,,,,,,,,,,,,,,,,4.02,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,4,0,4,0,None,,,,,,,,,,,,1300.28685617,None,0,,0.515021800995,0.00154399871826,1303.28623819,,,,,,,,,,,,,,,,,,,3.84,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,0,0,0,0,None,,,,,,,,,,,,1303.99835515,None,0,,0.504235982895,0.00136399269104,1306.9871552,,,,,,,,,,,,,,,,,,,0.97,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,1,0,1,0,None,,,,,,,,,,,,1306.98816299,None,0,,0.514735937119,0.00173807144165,1309.98726606,,,,,,,,,,,,,,,,,,,0.95,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,2,0,2,0,None,,,,,,,,,,,,1309.98826408,None,0,,0.51494884491,0.00157785415649,1312.98782301,,,,,,,,,,,,,,,,,,,1.15,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,3,0,3,0,None,,,,,,,,,,,,1312.98905516,None,0,,0.514593839645,0.00168991088867,1315.98828316,,,,,,,,,,,,,,,,,,,1.24,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,4,0,4,0,None,,,,,,,,,,,,1315.989362,None,0,,0.514677047729,0.00183391571045,1318.98849511,,,,,,,,,,,,,,,,,,,1.25,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,2,0,0,0,0,None,,,,,,,,,,,,1319.68502903,None,0,,0.503067016602,0.00100302696228,1322.68896914,,,,,,,,,,,,,,,,,,,4.0,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,2,1,0,1,0,None,,,,,,,,,,,,1322.68996811,None,0,,0.51531291008,0.00134205818176,1325.68958497,,,,,,,,,,,,,,,,,,,3.85,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,2,2,0,2,0,None,,,,,,,,,,,,1325.69060206,None,0,,0.514891147614,0.00150108337402,1328.69002819,,,,,,,,,,,,,,,,,,,3.98,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,2,3,0,3,0,None,,,,,,,,,,,,1328.69102216,None,0,,0.514954090118,0.00151705741882,1331.69046497,,,,,,,,,,,,,,,,,,,3.79,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,2,4,0,4,0,None,,,,,,,,,,,,1331.69147515,None,0,,0.514853954315,0.00152206420898,1334.69067216,,,,,,,,,,,,,,,,,,,3.77,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,0,0,0,0,0,None,,,,,,,,,,,,1335.43986297,None,0,,0.500383138657,0.000952005386353,1338.44127917,,,,,,,,,,,,,,,,,,,1.8,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,0,1,0,1,0,None,,,,,,,,,,,,1338.44230604,None,0,,0.514945983887,0.00170302391052,1341.44153619,,,,,,,,,,,,,,,,,,,1.86,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,0,2,0,2,0,None,,,,,,,,,,,,1341.44228816,None,0,,0.515665054321,0.00141310691833,1344.44228697,,,,,,,,,,,,,,,,,,,1.78,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,0,3,0,3,0,None,,,,,,,,,,,,1344.44327998,None,0,,0.514902114868,0.00170707702637,1347.44250202,,,,,,,,,,,,,,,,,,,1.9,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,0,4,0,4,0,None,,,,,,,,,,,,1347.44320202,None,0,,0.515476942062,0.0012309551239,1350.44290805,,,,,,,,,,,,,,,,,,,1.98,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,0,0,0,0,None,,,,,,,,,,,,1351.13486505,None,0,,0.507790088654,0.000908136367798,1354.12684608,,,,,,,,,,,,,,,,,,,1.2,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,1,0,1,0,None,,,,,,,,,,,,1354.12783909,None,0,,0.515105962753,0.0015389919281,1357.12697506,,,,,,,,,,,,,,,,,,,1.15,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,2,0,2,0,None,,,,,,,,,,,,1357.12773609,None,0,,0.515770196915,0.00133419036865,1360.1277442,,,,,,,,,,,,,,,,,,,0.81,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,3,0,3,0,None,,,,,,,,,,,,1360.12831616,None,0,,0.51560997963,0.00100708007812,1363.12814116,,,,,,,,,,,,,,,,,,,1.16,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,4,0,4,0,None,,,,,,,,,,,,1363.12914014,None,0,,0.514992952347,0.00157904624939,1366.12845898,,,,,,,,,,,,,,,,,,,1.09,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,0,0,0,0,None,,,,,,,,,,,,1366.87018299,None,0,,0.507928133011,0.000949144363403,1369.86258316,,,,,,,,,,,,,,,,,,,1.09,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,1,0,1,0,None,,,,,,,,,,,,1369.86357903,None,0,,0.514801979065,0.00174808502197,1372.86287498,,,,,,,,,,,,,,,,,,,0.88,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,2,0,2,0,None,,,,,,,,,,,,1372.86388302,None,0,,0.514964103699,0.00147390365601,1375.863276,,,,,,,,,,,,,,,,,,,0.99,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,3,0,3,0,None,,,,,,,,,,,,1375.86423111,None,0,,0.515090942383,0.00125193595886,1378.863626,,,,,,,,,,,,,,,,,,,0.9,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,0,4,0,4,0,None,,,,,,,,,,,,1378.86434698,None,0,,0.515326023102,0.00145220756531,1381.86402297,,,,,,,,,,,,,,,,,,,1.2,,,,LearningTask,,,59.988729687,3,2015_May_27_1654,6,
