xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,ok1.keys,ok1.rt,StartTrialTimeStamp,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,thirdPracComputedRewardOutput,thirdPracLearningStimOnset,thirdPracLearningFixOnset,thirdPracPresentationRT,thirdPracPresentationAcc,thirdPracPresentationResp,thirdPracEndTrialTimeStamp,trialType,goStim,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,0,14,1,,,,,,,,,,,2590.234056,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,m,1,0.501016139984,None,0,0.000972032546997,0.515152931213,2593.23696804,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,7,1,15,1,,,,,,,,,,,2593.237427,,,,,,,,,,,,,,,,,,,,,,,,,,,go,invertedtrianglecyan.gif,m,1,0.417665958405,None,0,0.000930070877075,0.515243053436,2596.24061513,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,0,16,1,,,,,,,,,,,2596.24112415,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,m,1,0.417495965958,None,0,0.000923156738281,0.515037059784,2599.24362206,0.815088033676,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,8,1,17,0,,,,,,,,,,,2599.24416304,,,,,,,,,,,,,,,,,,,,,,,,,,,go,invertedtrianglecyan.gif,z,1,0.500284910202,None,0,0.000944852828979,0.515223026276,2602.24681115,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,0,18,1,,,,,,,,,,,2602.24726415,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.000933170318604,0.51541018486,2605.25076318,0.765778064728,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,9,1,19,1,,,,,,,,,,,2605.25121903,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.000945091247559,0.514894008636,2608.25405502,0.815567970276,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,0,20,1,,,,,,,,,,,2608.25456405,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,m,1,0.584698915482,None,0,0.00094199180603,0.514914989471,2611.25674319,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,10,1,21,1,,,,,,,,,,,2611.25719619,,,,,,,,,,,,,,,,,,,,,,,,,,,go,invertedtrianglecyan.gif,m,1,0.567600011826,None,0,0.000949144363403,0.515588998795,2614.26043916,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,0,22,0,,,,,,,,,,,2614.26089096,,,,,,,,,,,,,,,,,,,,,,,,,,,go,hexagonwhite.gif,z,1,0.467557191849,None,0,0.00108814239502,0.515229940414,2617.264153,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,11,1,23,1,,,,,,,,,,,2617.26464701,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,m,1,0.400876045227,None,0,0.000962018966675,0.514881849289,2620.26692414,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,0,24,0,,,,,,,,,,,2620.26746202,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,z,1,0.450855016708,None,0,0.000932931900024,0.515398025513,2623.27088809,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,12,1,25,0,,,,,,,,,,,2623.27144599,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.500732183456,None,0,0.000972986221313,0.514945983887,2626.27357817,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,0,26,0,,,,,,,,,,,2626.27402997,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,z,1,0.350075960159,None,0,0.000942945480347,0.516314983368,2629.27733612,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,13,1,27,1,,,,,,,,,,,2629.27780604,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.484236955643,None,0,0.00100708007812,0.515157938004,2632.280828,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,0,28,1,,,,,,,,,,,2632.28134108,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,m,1,0.550981998444,None,0,0.000925064086914,0.515087127686,2635.28361607,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,14,1,29,1,,,,,,,,,,,2635.28407216,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,m,1,0.434314012527,None,0,0.000950813293457,0.515550851822,2638.28712511,0.865622997284,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,0,30,0,,,,,,,,,,,2638.28758097,,,,,,,,,,,,,,,,,,,,,,,,,,,go,circleyellow.gif,z,1,0.450938940048,None,0,0.00146412849426,0.515342950821,2641.29045701,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,15,1,31,0,,,,,,,,,,,2641.29096317,,,,,,,,,,,,,,,,,,,,,,,,,,,go,invertedtrianglecyan.gif,z,1,0.417855024338,None,0,0.000962972640991,0.515446901321,2644.29396915,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,0,32,1,,,,,,,,,,,2644.29447913,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.450736045837,None,0,0.000926971435547,0.51570391655,2647.29785109,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,16,1,33,1,,,,,,,,,,,2647.29845619,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,crossgray.gif,None,0,,None,0,0.000943899154663,0.514647960663,2650.30059719,0.815056800842,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,0,34,1,,,,,,,,,,,2650.30105019,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,crossgray.gif,None,0,,None,0,0.000949859619141,0.516044855118,2653.30425715,0.865933895111,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,17,1,35,1,,,,,,,,,,,2653.30475116,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,m,1,0.468106031418,None,0,0.000988960266113,0.51500916481,2656.30755115,0.915549039841,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,2668.27633214,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,z,1,0.417470932007,None,0,0.000953197479248,0.510018110275,2671.2746911,0.960661172867,space,10.3051319122,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,1,1,1,,,,,,,,,,,2671.27527905,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,hexagonwhite.gif,m,1,0.484403133392,None,0,0.00102400779724,0.514460086823,2674.27789116,0.865154981613,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,2,0,,,,,,,,,,,2674.27839303,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.000929832458496,0.51482796669,2677.28084302,0.915354967117,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,1,3,0,,,,,,,,,,,2677.28134513,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.701116085052,None,0,0.00094199180603,0.515466928482,2680.28465199,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,4,0,,,,,,,,,,,2680.28517413,,,,,,,,,,,,,,,,,,,,,,,,,,,go,hexagonwhite.gif,z,1,0.651746988297,None,0,0.000954866409302,0.514617919922,2683.28762698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,1,5,0,,,,,,,,,,,2683.28813219,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.400238990784,None,0,0.00094199180603,0.515561103821,2686.29113007,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,6,0,,,,,,,,,,,2686.29179215,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.45090508461,None,0,0.000984191894531,0.5147960186,2689.29412508,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,1,7,0,,,,,,,,,,,2689.29462814,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,z,1,0.584131002426,None,0,0.000942945480347,0.515612125397,2692.29798698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,8,1,,,,,,,,,,,2692.29849315,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,m,1,0.617709875107,None,0,0.00111985206604,0.514878988266,2695.30129814,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,9,1,,,,,,,,,,,2695.30180216,,,,,,,,,,,,,,,,,,,,,,,,,,,go,crossgray.gif,m,1,0.41801905632,None,0,0.00101590156555,0.514728784561,2698.30451512,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,10,0,,,,,,,,,,,2698.30502105,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,z,1,0.501482009888,None,0,0.000956058502197,0.515048027039,2701.30761719,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,1,11,1,,,,,,,,,,,2701.30812311,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.384150028229,None,0,0.000946998596191,0.515455007553,2704.31152415,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,12,0,,,,,,,,,,,2704.31203318,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,z,1,0.451352119446,None,0,0.000935792922974,0.514703989029,2707.31464696,0.965413808823,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,1,13,1,,,,,,,,,,,2707.31512713,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,None,0,,None,0,0.00101685523987,0.51556801796,2710.31830406,0.815639019012,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,14,1,,,,,,,,,,,2710.31880903,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.434359788895,None,0,0.000944137573242,0.514657020569,2713.32100511,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,1,15,1,,,,,,,,,,,2713.32151318,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.567456960678,None,0,0.000943899154663,0.515208005905,2716.324435,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,16,0,,,,,,,,,,,2716.32494211,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,z,1,0.534359931946,None,0,0.001051902771,0.515331029892,2719.3280251,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,1,17,1,,,,,,,,,,,2719.32853103,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,hexagonwhite.gif,m,1,0.36814904213,None,0,0.000958204269409,0.514825105667,2722.3318851,0.865524053574,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,18,0,,,,,,,,,,,2722.33238697,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,hexagonwhite.gif,None,0,,None,0,0.000944137573242,0.514456033707,2725.33505607,0.915043115616,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,1,19,0,,,,,,,,,,,2725.33567309,,,,,,,,,,,,,,,,,,,,,,,,,,,go,hexagonwhite.gif,z,1,0.617326021194,None,0,0.000969171524048,0.514909029007,2728.33832312,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,20,1,,,,,,,,,,,2728.33889413,,,,,,,,,,,,,,,,,,,,,,,,,,,go,hexagonwhite.gif,m,1,0.434075832367,None,0,0.000953912734985,0.514679908752,2731.34120917,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,1,21,0,,,,,,,,,,,2731.34171319,,,,,,,,,,,,,,,,,,,,,,,,,,,go,triangleorange.gif,z,1,0.46749997139,None,0,0.000943899154663,0.516120910645,2734.34482217,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,22,1,,,,,,,,,,,2734.34532809,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,m,1,0.334290027618,None,0,0.000943899154663,0.514965772629,2737.34786105,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,1,23,1,,,,,,,,,,,2737.34837317,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,m,1,0.384124040604,None,0,0.000946998596191,0.515424966812,2740.35176301,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,24,0,,,,,,,,,,,2740.35226417,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,z,1,0.417383909225,None,0,0.000945091247559,0.514719963074,2743.35478115,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,1,25,0,,,,,,,,,,,2743.35528517,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.433655977249,None,0,0.00094199180603,0.515786170959,2746.35816002,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,26,1,,,,,,,,,,,2746.35881805,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.467502832413,None,0,0.000937938690186,0.514972925186,2749.36133003,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,1,27,1,,,,,,,,,,,2749.36183214,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,hexagonwhite.gif,m,1,0.417247056961,None,0,0.000955104827881,0.515429019928,2752.36543298,0.815407991409,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.25,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,28,1,,,,,,,,,,,2752.36593819,,,,,,,,,,,,,,,,,,,,,,,,,,,go,diamondmagenta.gif,m,1,0.634990930557,None,0,0.000939846038818,0.51445889473,2755.36819005,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,1,29,1,,,,,,,,,,,2755.36869717,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,m,1,0.450338125229,None,0,0.000933885574341,0.515788078308,2758.37173319,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,30,1,,,,,,,,,,,2758.37225914,,,,,,,,,,,,,,,,,,,,,,,,,,,go,squaregreen.gif,m,1,0.535006046295,None,0,0.000977993011475,0.514885902405,2761.37468505,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,1,31,0,,,,,,,,,,,2761.37518811,,,,,,,,,,,,,,,,,,,,,,,,,,,go,circleyellow.gif,z,1,0.433377981186,None,0,0.000955104827881,0.515645980835,2764.37846708,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,32,0,,,,,,,,,,,2764.3789711,,,,,,,,,,,,,,,,,,,,,,,,,,,go,lineblue.gif,z,1,0.350712060928,None,0,0.00111484527588,0.514907836914,2767.38149405,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,1,33,1,,,,,,,,,,,2767.38200402,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,circleyellow.gif,m,1,0.233477830887,None,0,0.000945091247559,0.515924930573,2770.38568211,0.765625953674,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.2,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,34,0,,,,,,,,,,,2770.38618898,,,,,,,,,,,,,,,,,,,,,,,,,,,stop,diamondmagenta.gif,z,1,0.334353923798,None,0,0.00094199180603,0.514410018921,2773.38864899,0.964756011963,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,2015_Jun_05_1044,59.8888552548,LearningTask,001,43,
