StopOrGo,Amount,Shape,Color,StopOrGoAndAmountLoop.thisRepN,StopOrGoAndAmountLoop.thisTrialN,StopOrGoAndAmountLoop.thisN,StopOrGoAndAmountLoop.thisIndex,ShapeLoop.thisRepN,ShapeLoop.thisTrialN,ShapeLoop.thisN,ShapeLoop.thisIndex,ColorLoop.thisRepN,ColorLoop.thisTrialN,ColorLoop.thisN,ColorLoop.thisIndex,expName,gender (m/f),age,frameRate,session,date,participant,
Go,2,square,yellow,0,0,0,5,3,6,30,1,2,6,22,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,blue,0,0,0,5,3,6,30,1,2,7,23,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,cyan,0,0,0,5,3,6,30,1,3,0,24,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,gray,0,0,0,5,3,6,30,1,3,1,25,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,yellow,0,0,0,5,3,6,30,1,3,2,26,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,magenta,0,0,0,5,3,6,30,1,3,3,27,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,white,0,0,0,5,3,6,30,1,3,4,28,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,blue,0,0,0,5,3,6,30,1,3,5,29,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,orange,0,0,0,5,3,6,30,1,3,6,30,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,green,0,0,0,5,3,6,30,1,3,7,31,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,cyan,0,0,0,5,3,6,30,1,4,0,32,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,blue,0,0,0,5,3,6,30,1,4,1,33,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,yellow,0,0,0,5,3,6,30,1,4,2,34,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,orange,0,0,0,5,3,6,30,1,4,3,35,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,white,0,0,0,5,3,6,30,1,4,4,36,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,gray,0,0,0,5,3,6,30,1,4,5,37,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,magenta,0,0,0,5,3,6,30,1,4,6,38,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,green,0,0,0,5,3,6,30,1,4,7,39,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,cyan,0,0,0,5,3,6,30,1,5,0,40,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,yellow,0,0,0,5,3,6,30,1,5,1,41,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,gray,0,0,0,5,3,6,30,1,5,2,42,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,orange,0,0,0,5,3,6,30,1,5,3,43,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,white,0,0,0,5,3,6,30,1,5,4,44,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,magenta,0,0,0,5,3,6,30,1,5,5,45,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,blue,0,0,0,5,3,6,30,1,5,6,46,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,green,0,0,0,5,3,6,30,1,5,7,47,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,green,0,0,0,5,3,6,30,1,6,0,48,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,orange,0,0,0,5,3,6,30,1,6,1,49,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,yellow,0,0,0,5,3,6,30,1,6,2,50,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,gray,0,0,0,5,3,6,30,1,6,3,51,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,magenta,0,0,0,5,3,6,30,1,6,4,52,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,white,0,0,0,5,3,6,30,1,6,5,53,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,cyan,0,0,0,5,3,6,30,1,6,6,54,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,blue,0,0,0,5,3,6,30,1,6,7,55,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,cyan,0,0,0,5,3,6,30,1,7,0,56,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,white,0,0,0,5,3,6,30,1,7,1,57,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,gray,0,0,0,5,3,6,30,1,7,2,58,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,magenta,0,0,0,5,3,6,30,1,7,3,59,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,yellow,0,0,0,5,3,6,30,1,7,4,60,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,orange,0,0,0,5,3,6,30,1,7,5,61,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,blue,0,0,0,5,3,6,30,1,7,6,62,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,green,0,0,0,5,3,6,30,1,7,7,63,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,square,,0,0,0,5,3,6,30,1,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,0,0,0,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,0,1,1,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,0,2,2,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,0,3,3,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,0,4,4,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,0,5,5,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,0,6,6,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,0,7,7,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,1,0,8,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,1,1,9,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,1,2,10,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,1,3,11,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,1,4,12,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,1,5,13,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,1,6,14,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,1,7,15,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,2,0,16,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,2,1,17,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,2,2,18,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,2,3,19,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,2,4,20,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,2,5,21,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,2,6,22,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,2,7,23,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,3,0,24,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,3,1,25,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,3,2,26,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,3,3,27,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,3,4,28,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,3,5,29,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,3,6,30,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,3,7,31,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,4,0,32,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,4,1,33,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,4,2,34,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,4,3,35,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,4,4,36,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,4,5,37,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,4,6,38,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,4,7,39,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,5,0,40,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,5,1,41,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,5,2,42,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,5,3,43,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,5,4,44,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,5,5,45,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,5,6,46,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,5,7,47,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,6,0,48,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,6,1,49,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,6,2,50,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,6,3,51,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,6,4,52,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,6,5,53,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,6,6,54,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,6,7,55,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,blue,0,0,0,5,3,7,31,0,7,0,56,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,orange,0,0,0,5,3,7,31,0,7,1,57,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,gray,0,0,0,5,3,7,31,0,7,2,58,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,yellow,0,0,0,5,3,7,31,0,7,3,59,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,magenta,0,0,0,5,3,7,31,0,7,4,60,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,cyan,0,0,0,5,3,7,31,0,7,5,61,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,white,0,0,0,5,3,7,31,0,7,6,62,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,green,0,0,0,5,3,7,31,0,7,7,63,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,triangle,,0,0,0,5,3,7,31,0,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,0,0,0,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,0,1,1,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,0,2,2,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,0,3,3,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,0,4,4,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,0,5,5,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,0,6,6,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,0,7,7,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,1,0,8,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,1,1,9,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,1,2,10,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,1,3,11,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,1,4,12,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,1,5,13,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,1,6,14,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,1,7,15,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,2,0,16,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,2,1,17,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,2,2,18,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,2,3,19,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,2,4,20,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,2,5,21,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,2,6,22,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,2,7,23,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,3,0,24,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,3,1,25,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,3,2,26,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,3,3,27,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,3,4,28,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,3,5,29,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,3,6,30,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,3,7,31,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,4,0,32,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,4,1,33,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,4,2,34,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,4,3,35,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,4,4,36,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,4,5,37,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,4,6,38,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,4,7,39,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,5,0,40,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,5,1,41,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,5,2,42,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,5,3,43,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,5,4,44,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,5,5,45,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,5,6,46,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,5,7,47,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,6,0,48,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,6,1,49,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,6,2,50,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,6,3,51,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,6,4,52,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,6,5,53,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,6,6,54,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,6,7,55,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,cyan,0,0,0,5,4,0,32,4,7,0,56,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,gray,0,0,0,5,4,0,32,4,7,1,57,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,green,0,0,0,5,4,0,32,4,7,2,58,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,blue,0,0,0,5,4,0,32,4,7,3,59,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,magenta,0,0,0,5,4,0,32,4,7,4,60,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,white,0,0,0,5,4,0,32,4,7,5,61,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,yellow,0,0,0,5,4,0,32,4,7,6,62,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,orange,0,0,0,5,4,0,32,4,7,7,63,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,hexagon,,0,0,0,5,4,0,32,4,,,,,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,yellow,0,0,0,5,4,1,33,7,0,0,0,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,magenta,0,0,0,5,4,1,33,7,0,1,1,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,green,0,0,0,5,4,1,33,7,0,2,2,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,orange,0,0,0,5,4,1,33,7,0,3,3,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,blue,0,0,0,5,4,1,33,7,0,4,4,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,gray,0,0,0,5,4,1,33,7,0,5,5,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,white,0,0,0,5,4,1,33,7,0,6,6,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,cyan,0,0,0,5,4,1,33,7,0,7,7,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,white,0,0,0,5,4,1,33,7,1,0,8,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,magenta,0,0,0,5,4,1,33,7,1,1,9,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,green,0,0,0,5,4,1,33,7,1,2,10,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,gray,0,0,0,5,4,1,33,7,1,3,11,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,orange,0,0,0,5,4,1,33,7,1,4,12,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,yellow,0,0,0,5,4,1,33,7,1,5,13,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,blue,0,0,0,5,4,1,33,7,1,6,14,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,cyan,0,0,0,5,4,1,33,7,1,7,15,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,blue,0,0,0,5,4,1,33,7,2,0,16,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,green,0,0,0,5,4,1,33,7,2,1,17,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,orange,0,0,0,5,4,1,33,7,2,2,18,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,magenta,0,0,0,5,4,1,33,7,2,3,19,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,white,0,0,0,5,4,1,33,7,2,4,20,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,yellow,0,0,0,5,4,1,33,7,2,5,21,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,cyan,0,0,0,5,4,1,33,7,2,6,22,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,gray,0,0,0,5,4,1,33,7,2,7,23,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,magenta,0,0,0,5,4,1,33,7,3,0,24,3,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,green,0,0,0,5,4,1,33,7,3,1,25,4,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,cyan,0,0,0,5,4,1,33,7,3,2,26,6,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,orange,0,0,0,5,4,1,33,7,3,3,27,2,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,blue,0,0,0,5,4,1,33,7,3,4,28,7,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,yellow,0,0,0,5,4,1,33,7,3,5,29,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,gray,0,0,0,5,4,1,33,7,3,6,30,5,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,white,0,0,0,5,4,1,33,7,3,7,31,1,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
Go,2,circle,yellow,0,0,0,5,4,1,33,7,4,0,32,0,LearningTask,,,60.0839452551,3,2015_Mar_03_1245,,
