xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367594003677,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.514379024506,0.000887155532837,0.367594003677,1,a,298.078891993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401190042496,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.9,0.514163017273,0.000907897949219,0.401190042496,1,s,301.082500935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334700107574,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.02,0.513468980789,0.00095796585083,0.334700107574,1,q,304.085405827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.31732416153,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.514479875565,0.000891923904419,0.31732416153,1,w,307.088892937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384572982788,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514045953751,0.000904083251953,0.384572982788,1,a,310.092468977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384256124496,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.513894081116,0.000931978225708,0.384256124496,1,s,313.09572196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434201002121,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.04,0.514178991318,0.000894069671631,0.434201002121,1,s,316.099031925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.450982093811,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.514106988907,0.000895023345947,0.450982093811,1,s,319.102585793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334128856659,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513711929321,0.000916957855225,0.334128856659,1,w,322.105601788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401051998138,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.514373064041,0.000904083251953,0.401051998138,1,s,325.109353781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.38401889801,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.513995885849,0.000921010971069,0.38401889801,1,s,328.112469912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317787885666,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.513867855072,0.00113487243652,0.317787885666,1,w,331.115715981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367439985275,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.514281988144,0.0011088848114,0.367439985275,1,q,334.119009972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367702007294,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514266014099,0.000895023345947,0.367702007294,1,s,337.122426987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384582042694,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.514091014862,0.000897884368896,0.384582042694,1,a,340.125724792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384111881256,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514104127884,0.00101804733276,0.384111881256,1,s,343.129056931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334097146988,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.53,0.514524936676,0.000916004180908,0.334097146988,1,q,346.132545948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367479801178,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.514164209366,0.00090217590332,0.367479801178,1,a,349.136268854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384487867355,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513387203217,0.000980138778687,0.384487867355,1,w,352.139179945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367748022079,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.514345169067,0.000900030136108,0.367748022079,1,a,355.142507792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350916147232,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.51435303688,0.000884056091309,0.350916147232,1,w,358.145896912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384191989899,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.513783931732,0.000978946685791,0.384191989899,1,s,361.149454832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351490974426,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51402592659,0.000891923904419,0.351490974426,1,a,364.152444839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384518861771,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.514401912689,0.000886917114258,0.384518861771,1,q,367.156685829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400810003281,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.513484954834,0.000899076461792,0.400810003281,1,a,370.159291983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.40077495575,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514331102371,0.000895023345947,0.40077495575,1,q,373.162791014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.40120100975,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.5141518116,0.000892877578735,0.40120100975,1,w,376.16610384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.383894920349,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.01,0.514398813248,0.000899791717529,0.383894920349,1,q,379.169739008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400994062424,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513923168182,0.0012891292572,0.400994062424,1,s,382.172805786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.38455414772,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514287948608,0.000892877578735,0.38455414772,1,s,385.176054001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384344100952,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514250040054,0.000894069671631,0.384344100952,1,w,388.179358006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.417676210403,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.514439821243,0.000979900360107,0.417676210403,1,s,391.182906866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.4508228302,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.514290809631,0.000898838043213,0.4508228302,1,a,394.18629384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367539167404,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.91,0.514086961746,0.00089693069458,0.367539167404,1,w,397.189347982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384490013123,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.514019966125,0.00094199180603,0.384490013123,1,s,400.192783833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317455053329,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.514410972595,0.000886917114258,0.317455053329,1,w,403.196391821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351119995117,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.98,0.514153957367,0.000890016555786,0.351119995117,1,s,406.199754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.433964014053,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.87,0.514027833939,0.000945806503296,0.433964014053,1,a,409.203044891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.36739397049,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.514156103134,0.000891208648682,0.36739397049,1,w,412.206221819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350802898407,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.84,0.514408111572,0.000894069671631,0.350802898407,1,s,415.209986925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350904941559,None,0,1.0,crossgray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.513782978058,0.000916957855225,0.350904941559,1,a,418.212929964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400774002075,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.514410018921,0.000897884368896,0.400774002075,1,q,421.216280937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367382764816,None,0,2.0,lineblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.51442193985,0.000941038131714,0.367382764816,1,s,424.21969986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401077032089,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514178037643,0.000897169113159,0.401077032089,1,q,427.222974777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.301064014435,None,0,4.0,diamondcyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514454126358,0.00090217590332,0.301064014435,1,a,430.226879835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367316007614,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.24,0.513715982437,0.000910043716431,0.367316007614,1,a,433.229873896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350785017014,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.514019966125,0.000930786132812,0.350785017014,1,q,436.233017921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.366967916489,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514438867569,0.00113105773926,0.366967916489,1,s,439.236454964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400671005249,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.13,0.514402151108,0.000903129577637,0.400671005249,1,s,442.23998189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334192991257,None,0,1.0,circlewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.51420879364,0.000903844833374,0.334192991257,1,q,445.243503809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351392030716,None,0,0.5,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.513516902924,0.00104093551636,0.351392030716,1,a,448.246573925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417604923248,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.99,0.514101028442,0.000933885574341,0.417604923248,1,q,451.249959946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333866834641,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514400959015,0.000900983810425,0.333866834641,1,s,454.253279924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350806951523,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.513913154602,0.00095009803772,0.350806951523,1,q,457.256690979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400858879089,None,0,0.5,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514246940613,0.000895977020264,0.400858879089,1,q,460.259935856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384333848953,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514280080795,0.000909090042114,0.384333848953,1,a,463.263604879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401225090027,None,0,4.0,squareorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.513767957687,0.00090479850769,0.401225090027,1,w,466.266893864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,23,1,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367522954941,None,0,2.0,triangleyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.514002084732,0.000921010971069,0.367522954941,1,w,469.270003796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_18_1102,60.1511557535,LearningTask,1,22,
