2.0709 	WARNING 	Movie2 stim could not be imported and won't be available
139.4066 	EXP 	window1: recordFrameIntervals = False
139.4222 	EXP 	text_3: autoDraw = False
139.4222 	EXP 	text_3: autoDraw = False
139.4222 	EXP 	text: autoDraw = True
139.4225 	EXP 	window1: recordFrameIntervals = False
140.3067 	EXP 	text_2: autoDraw = True
140.5068 	EXP 	text_2: autoDraw = False
140.5239 	DATA 	Keypress: space
140.5400 	EXP 	text: autoDraw = False
140.5400 	EXP 	text_2: autoDraw = False
140.5400 	EXP 	text_3: autoDraw = True
141.5253 	EXP 	New trial (rep=31, index=0): None
141.5254 	EXP 	window1: recordFrameIntervals = False
141.5412 	EXP 	text_3: autoDraw = False
141.5412 	EXP 	text_3: autoDraw = False
141.5412 	EXP 	text: autoDraw = True
141.5415 	EXP 	window1: recordFrameIntervals = False
142.1090 	EXP 	text_2: autoDraw = True
142.2920 	EXP 	text_2: autoDraw = False
142.4095 	DATA 	Keypress: space
142.4256 	EXP 	text: autoDraw = False
142.4256 	EXP 	text_2: autoDraw = False
142.4256 	EXP 	text_3: autoDraw = True
143.4108 	EXP 	New trial (rep=32, index=0): None
143.4109 	EXP 	window1: recordFrameIntervals = False
143.4266 	EXP 	text_3: autoDraw = False
143.4266 	EXP 	text_3: autoDraw = False
143.4266 	EXP 	text: autoDraw = True
143.4268 	EXP 	window1: recordFrameIntervals = False
144.3615 	EXP 	text_2: autoDraw = True
144.5448 	EXP 	text_2: autoDraw = False
144.6286 	DATA 	Keypress: space
144.6446 	EXP 	text: autoDraw = False
144.6446 	EXP 	text_2: autoDraw = False
144.6446 	EXP 	text_3: autoDraw = True
145.6300 	EXP 	New trial (rep=33, index=0): None
145.6302 	EXP 	window1: recordFrameIntervals = False
145.6464 	EXP 	text_3: autoDraw = False
145.6464 	EXP 	text_3: autoDraw = False
145.6464 	EXP 	text: autoDraw = True
145.6467 	EXP 	window1: recordFrameIntervals = False
146.4132 	EXP 	text_2: autoDraw = True
